Table: Thermal conductivity [L]
Temperature {K} 	Pressure {kPa} 	Thermal conductivity {W/m/K} 	Uncertainty {W/m/K} 
277	9200	0.11065	0.00062
277	9400	0.11092	0.00062
277	9600	0.11118	0.00062
277	9800	0.11145	0.00061
277	10000	0.11171	0.00061
278	3600	0.10082	0.00067
278	3800	0.10118	0.00066
278	4000	0.10155	0.00066
278	4200	0.10190	0.00066
278	4400	0.10226	0.00066
278	4600	0.10260	0.00065
278	4800	0.10295	0.00065
278	5000	0.10329	0.00065
278	5200	0.10362	0.00065
278	5400	0.10395	0.00065
278	5600	0.10428	0.00065
278	5800	0.10460	0.00064
278	6000	0.10492	0.00064
278	6200	0.10524	0.00064
278	6400	0.10555	0.00064
278	6600	0.10586	0.00064
278	6800	0.10617	0.00063
278	7000	0.10647	0.00063
278	7200	0.10677	0.00063
278	7400	0.10707	0.00063
278	7600	0.10737	0.00063
278	7800	0.10766	0.00063
278	8000	0.10795	0.00062
278	8200	0.10824	0.00062
278	8400	0.10852	0.00062
278	8600	0.10880	0.00062
278	8800	0.10908	0.00062
278	9000	0.10936	0.00062
278	9200	0.10963	0.00062
278	9400	0.10991	0.00061
278	9600	0.11018	0.00061
278	9800	0.11044	0.00061
278	10000	0.11071	0.00061
279	3800	0.09998	0.00066
279	4000	0.10035	0.00066
279	4200	0.10072	0.00065
279	4400	0.10108	0.00065
279	4600	0.10144	0.00065
279	4800	0.10179	0.00065
279	5000	0.10214	0.00065
279	5200	0.10248	0.00064
279	5400	0.10282	0.00064
279	5600	0.10316	0.00064
279	5800	0.10349	0.00064
279	6000	0.10382	0.00064
279	6200	0.10414	0.00064
279	6400	0.10446	0.00063
279	6600	0.10478	0.00063
279	6800	0.10509	0.00063
279	7000	0.10540	0.00063
279	7200	0.10570	0.00063
279	7400	0.10601	0.00063
279	7600	0.10631	0.00062
279	7800	0.10661	0.00062
279	8000	0.10690	0.00062
279	8200	0.10719	0.00062
279	8400	0.10748	0.00062
279	8600	0.10777	0.00062
279	8800	0.10805	0.00061
279	9000	0.10833	0.00061
279	9200	0.10861	0.00061
279	9400	0.10889	0.00061
279	9600	0.10917	0.00061
279	9800	0.10944	0.00061
279	10000	0.10971	0.00061
280	3800	0.09876	0.00065
280	4000	0.09915	0.00065
280	4200	0.09953	0.00065
280	4400	0.09990	0.00065
280	4600	0.10027	0.00065
280	4800	0.10063	0.00064
280	5000	0.10099	0.00064
280	5200	0.10134	0.00064
280	5400	0.10169	0.00064
280	5600	0.10203	0.00064
280	5800	0.10237	0.00064
280	6000	0.10270	0.00063
280	6200	0.10303	0.00063
280	6400	0.10336	0.00063
280	6600	0.10368	0.00063
280	6800	0.10400	0.00063
280	7000	0.10432	0.00063
280	7200	0.10463	0.00062
280	7400	0.10494	0.00062
280	7600	0.10525	0.00062
280	7800	0.10555	0.00062
280	8000	0.10585	0.00062
280	8200	0.10615	0.00062
280	8400	0.10644	0.00061
280	8600	0.10673	0.00061
280	8800	0.10702	0.00061
280	9000	0.10731	0.00061
280	9200	0.10760	0.00061
280	9400	0.10788	0.00061
280	9600	0.10816	0.00061
280	9800	0.10843	0.00061
280	10000	0.10871	0.00060
281	3800	0.09754	0.00065
281	4000	0.09793	0.00065
281	4200	0.09832	0.00065
281	4400	0.09871	0.00064
281	4600	0.09908	0.00064
281	4800	0.09946	0.00064
281	5000	0.09982	0.00064
281	5200	0.10019	0.00064
281	5400	0.10054	0.00063
281	5600	0.10089	0.00063
281	5800	0.10124	0.00063
281	6000	0.10158	0.00063
281	6200	0.10192	0.00063
281	6400	0.10226	0.00063
281	6600	0.10259	0.00062
281	6800	0.10291	0.00062
281	7000	0.10324	0.00062
281	7200	0.10356	0.00062
281	7400	0.10387	0.00062
281	7600	0.10418	0.00062
281	7800	0.10449	0.00062
281	8000	0.10480	0.00061
281	8200	0.10510	0.00061
281	8400	0.10540	0.00061
281	8600	0.10570	0.00061
281	8800	0.10599	0.00061
281	9000	0.10629	0.00061
281	9200	0.10657	0.00061
281	9400	0.10686	0.00060
281	9600	0.10715	0.00060
281	9800	0.10743	0.00060
281	10000	0.10771	0.00060
282	4000	0.09671	0.00064
282	4200	0.09711	0.00064
282	4400	0.09751	0.00064
282	4600	0.09789	0.00064
282	4800	0.09828	0.00064
282	5000	0.09865	0.00063
282	5200	0.09903	0.00063
282	5400	0.09939	0.00063
282	5600	0.09975	0.00063
282	5800	0.10011	0.00063
282	6000	0.10046	0.00063
282	6200	0.10081	0.00062
282	6400	0.10115	0.00062
282	6600	0.10149	0.00062
282	6800	0.10182	0.00062
282	7000	0.10215	0.00062
282	7200	0.10248	0.00062
282	7400	0.10280	0.00062
282	7600	0.10312	0.00061
282	7800	0.10343	0.00061
282	8000	0.10374	0.00061
282	8200	0.10405	0.00061
282	8400	0.10436	0.00061
282	8600	0.10466	0.00061
282	8800	0.10496	0.00061
282	9000	0.10526	0.00060
282	9200	0.10555	0.00060
282	9400	0.10584	0.00060
282	9600	0.10613	0.00060
282	9800	0.10642	0.00060
282	10000	0.10670	0.00060
283	4000	0.09547	0.00064
283	4200	0.09588	0.00064
283	4400	0.09629	0.00064
283	4600	0.09669	0.00063
283	4800	0.09709	0.00063
283	5000	0.09748	0.00063
283	5200	0.09786	0.00063
283	5400	0.09823	0.00063
283	5600	0.09860	0.00063
283	5800	0.09897	0.00062
283	6000	0.09933	0.00062
283	6200	0.09968	0.00062
283	6400	0.10003	0.00062
283	6600	0.10038	0.00062
283	6800	0.10072	0.00062
283	7000	0.10106	0.00062
283	7200	0.10139	0.00061
283	7400	0.10172	0.00061
283	7600	0.10205	0.00061
283	7800	0.10237	0.00061
283	8000	0.10269	0.00061
283	8200	0.10300	0.00061
283	8400	0.10331	0.00061
283	8600	0.10362	0.00061
283	8800	0.10393	0.00060
283	9000	0.10423	0.00060
283	9200	0.10453	0.00060
283	9400	0.10483	0.00060
283	9600	0.10512	0.00060
283	9800	0.10541	0.00060
283	10000	0.10570	0.00060
284	4200	0.09464	0.00063
284	4400	0.09507	0.00063
284	4600	0.09548	0.00063
284	4800	0.09589	0.00063
284	5000	0.09629	0.00063
284	5200	0.09668	0.00063
284	5400	0.09707	0.00062
284	5600	0.09745	0.00062
284	5800	0.09782	0.00062
284	6000	0.09819	0.00062
284	6200	0.09856	0.00062
284	6400	0.09892	0.00062
284	6600	0.09927	0.00062
284	6800	0.09962	0.00061
284	7000	0.09996	0.00061
284	7200	0.10031	0.00061
284	7400	0.10064	0.00061
284	7600	0.10097	0.00061
284	7800	0.10130	0.00061
284	8000	0.10163	0.00061
284	8200	0.10195	0.00061
284	8400	0.10227	0.00060
284	8600	0.10258	0.00060
284	8800	0.10289	0.00060
284	9000	0.10320	0.00060
284	9200	0.10351	0.00060
284	9400	0.10381	0.00060
284	9600	0.10411	0.00060
284	9800	0.10440	0.00060
284	10000	0.10470	0.00059
285	4200	0.09339	0.00063
285	4400	0.09383	0.00063
285	4600	0.09426	0.00063
285	4800	0.09468	0.00063
285	5000	0.09509	0.00062
285	5200	0.09549	0.00062
285	5400	0.09589	0.00062
285	5600	0.09628	0.00062
285	5800	0.09667	0.00062
285	6000	0.09705	0.00062
285	6200	0.09742	0.00062
285	6400	0.09779	0.00061
285	6600	0.09815	0.00061
285	6800	0.09851	0.00061
285	7000	0.09887	0.00061
285	7200	0.09921	0.00061
285	7400	0.09956	0.00061
285	7600	0.09990	0.00061
285	7800	0.10023	0.00061
285	8000	0.10057	0.00060
285	8200	0.10089	0.00060
285	8400	0.10122	0.00060
285	8600	0.10154	0.00060
285	8800	0.10186	0.00060
285	9000	0.10217	0.00060
285	9200	0.10248	0.00060
285	9400	0.10279	0.00060
285	9600	0.10309	0.00059
285	9800	0.10339	0.00059
285	10000	0.10369	0.00059
286	4400	0.09258	0.00063
286	4600	0.09302	0.00062
286	4800	0.09345	0.00062
286	5000	0.09388	0.00062
286	5200	0.09430	0.00062
286	5400	0.09471	0.00062
286	5600	0.09511	0.00062
286	5800	0.09551	0.00062
286	6000	0.09590	0.00061
286	6200	0.09628	0.00061
286	6400	0.09666	0.00061
286	6600	0.09703	0.00061
286	6800	0.09740	0.00061
286	7000	0.09776	0.00061
286	7200	0.09812	0.00061
286	7400	0.09847	0.00061
286	7600	0.09882	0.00060
286	7800	0.09916	0.00060
286	8000	0.09950	0.00060
286	8200	0.09983	0.00060
286	8400	0.10017	0.00060
286	8600	0.10049	0.00060
286	8800	0.10082	0.00060
286	9000	0.10114	0.00060
286	9200	0.10145	0.00060
286	9400	0.10177	0.00059
286	9600	0.10208	0.00059
286	9800	0.10238	0.00059
286	10000	0.10269	0.00059
287	4400	0.09131	0.00062
287	4600	0.09177	0.00062
287	4800	0.09222	0.00062
287	5000	0.09266	0.00062
287	5200	0.09309	0.00062
287	5400	0.09351	0.00062
287	5600	0.09393	0.00061
287	5800	0.09434	0.00061
287	6000	0.09474	0.00061
287	6200	0.09513	0.00061
287	6400	0.09552	0.00061
287	6600	0.09590	0.00061
287	6800	0.09628	0.00061
287	7000	0.09665	0.00061
287	7200	0.09702	0.00060
287	7400	0.09738	0.00060
287	7600	0.09773	0.00060
287	7800	0.09808	0.00060
287	8000	0.09843	0.00060
287	8200	0.09877	0.00060
287	8400	0.09911	0.00060
287	8600	0.09945	0.00060
287	8800	0.09978	0.00060
287	9000	0.10010	0.00059
287	9200	0.10042	0.00059
287	9400	0.10074	0.00059
287	9600	0.10106	0.00059
287	9800	0.10137	0.00059
287	10000	0.10168	0.00059
288	4600	0.09050	0.00062
288	4800	0.09097	0.00062
288	5000	0.09142	0.00062
288	5200	0.09187	0.00061
288	5400	0.09231	0.00061
288	5600	0.09274	0.00061
288	5800	0.09316	0.00061
288	6000	0.09357	0.00061
288	6200	0.09398	0.00061
288	6400	0.09438	0.00061
288	6600	0.09477	0.00061
288	6800	0.09516	0.00060
288	7000	0.09554	0.00060
288	7200	0.09591	0.00060
288	7400	0.09628	0.00060
288	7600	0.09665	0.00060
288	7800	0.09700	0.00060
288	8000	0.09736	0.00060
288	8200	0.09771	0.00060
288	8400	0.09805	0.00060
288	8600	0.09839	0.00059
288	8800	0.09873	0.00059
288	9000	0.09906	0.00059
288	9200	0.09939	0.00059
288	9400	0.09972	0.00059
288	9600	0.10004	0.00059
288	9800	0.10036	0.00059
288	10000	0.10067	0.00059
289	4600	0.08921	0.00062
289	4800	0.08970	0.00062
289	5000	0.09017	0.00061
289	5200	0.09064	0.00061
289	5400	0.09109	0.00061
289	5600	0.09153	0.00061
289	5800	0.09197	0.00061
289	6000	0.09239	0.00061
289	6200	0.09281	0.00061
289	6400	0.09322	0.00060
289	6600	0.09363	0.00060
289	6800	0.09403	0.00060
289	7000	0.09442	0.00060
289	7200	0.09480	0.00060
289	7400	0.09518	0.00060
289	7600	0.09555	0.00060
289	7800	0.09592	0.00060
289	8000	0.09628	0.00060
289	8200	0.09664	0.00060
289	8400	0.09699	0.00059
289	8600	0.09734	0.00059
289	8800	0.09769	0.00059
289	9000	0.09803	0.00059
289	9200	0.09836	0.00059
289	9400	0.09869	0.00059
289	9600	0.09902	0.00059
289	9800	0.09935	0.00059
289	10000	0.09967	0.00059
290	4800	0.08842	0.00062
290	5000	0.08891	0.00061
290	5200	0.08939	0.00061
290	5400	0.08986	0.00061
290	5600	0.09032	0.00061
290	5800	0.09077	0.00061
290	6000	0.09121	0.00060
290	6200	0.09164	0.00060
290	6400	0.09206	0.00060
290	6600	0.09248	0.00060
290	6800	0.09289	0.00060
290	7000	0.09329	0.00060
290	7200	0.09368	0.00060
290	7400	0.09407	0.00060
290	7600	0.09445	0.00060
290	7800	0.09483	0.00060
290	8000	0.09520	0.00059
290	8200	0.09557	0.00059
290	8400	0.09593	0.00059
290	8600	0.09629	0.00059
290	8800	0.09664	0.00059
290	9000	0.09698	0.00059
290	9200	0.09733	0.00059
290	9400	0.09767	0.00059
290	9600	0.09800	0.00059
290	9800	0.09833	0.00059
290	10000	0.09866	0.00059
291	5000	0.08763	0.00061
291	5200	0.08813	0.00061
291	5400	0.08861	0.00061
291	5600	0.08909	0.00061
291	5800	0.08955	0.00060
291	6000	0.09001	0.00060
291	6200	0.09046	0.00060
291	6400	0.09089	0.00060
291	6600	0.09132	0.00060
291	6800	0.09174	0.00060
291	7000	0.09215	0.00060
291	7200	0.09256	0.00060
291	7400	0.09296	0.00060
291	7600	0.09335	0.00059
291	7800	0.09374	0.00059
291	8000	0.09412	0.00059
291	8200	0.09449	0.00059
291	8400	0.09486	0.00059
291	8600	0.09523	0.00059
291	8800	0.09559	0.00059
291	9000	0.09594	0.00059
291	9200	0.09629	0.00059
291	9400	0.09664	0.00059
291	9600	0.09698	0.00059
291	9800	0.09731	0.00059
291	10000	0.09765	0.00058
292	5000	0.08633	0.00061
292	5200	0.08685	0.00061
292	5400	0.08735	0.00061
292	5600	0.08785	0.00060
292	5800	0.08833	0.00060
292	6000	0.08880	0.00060
292	6200	0.08926	0.00060
292	6400	0.08971	0.00060
292	6600	0.09015	0.00060
292	6800	0.09059	0.00060
292	7000	0.09101	0.00060
292	7200	0.09143	0.00059
292	7400	0.09184	0.00059
292	7600	0.09224	0.00059
292	7800	0.09264	0.00059
292	8000	0.09303	0.00059
292	8200	0.09341	0.00059
292	8400	0.09379	0.00059
292	8600	0.09416	0.00059
292	8800	0.09453	0.00059
292	9000	0.09489	0.00059
292	9200	0.09525	0.00059
292	9400	0.09560	0.00059
292	9600	0.09595	0.00058
292	9800	0.09630	0.00058
292	10000	0.09664	0.00058
293	5200	0.08555	0.00061
293	5400	0.08607	0.00061
293	5600	0.08659	0.00060
293	5800	0.08709	0.00060
293	6000	0.08758	0.00060
293	6200	0.08805	0.00060
293	6400	0.08852	0.00060
293	6600	0.08898	0.00060
293	6800	0.08942	0.00059
293	7000	0.08986	0.00059
293	7200	0.09029	0.00059
293	7400	0.09071	0.00059
293	7600	0.09113	0.00059
293	7800	0.09153	0.00059
293	8000	0.09194	0.00059
293	8200	0.09233	0.00059
293	8400	0.09272	0.00059
293	8600	0.09310	0.00059
293	8800	0.09347	0.00059
293	9000	0.09384	0.00059
293	9200	0.09421	0.00059
293	9400	0.09457	0.00058
293	9600	0.09493	0.00058
293	9800	0.09528	0.00058
293	10000	0.09562	0.00058
294	5200	0.08423	0.00061
294	5400	0.08478	0.00061
294	5600	0.08531	0.00060
294	5800	0.08583	0.00060
294	6000	0.08634	0.00060
294	6200	0.08683	0.00060
294	6400	0.08732	0.00060
294	6600	0.08779	0.00059
294	6800	0.08825	0.00059
294	7000	0.08870	0.00059
294	7200	0.08915	0.00059
294	7400	0.08958	0.00059
294	7600	0.09001	0.00059
294	7800	0.09042	0.00059
294	8000	0.09084	0.00059
294	8200	0.09124	0.00059
294	8400	0.09164	0.00059
294	8600	0.09203	0.00059
294	8800	0.09241	0.00059
294	9000	0.09279	0.00058
294	9200	0.09317	0.00058
294	9400	0.09353	0.00058
294	9600	0.09390	0.00058
294	9800	0.09425	0.00058
294	10000	0.09461	0.00058
295	5400	0.08347	0.00061
295	5600	0.08402	0.00060
295	5800	0.08456	0.00060
295	6000	0.08509	0.00060
295	6200	0.08560	0.00060
295	6400	0.08610	0.00059
295	6600	0.08659	0.00059
295	6800	0.08707	0.00059
295	7000	0.08754	0.00059
295	7200	0.08799	0.00059
295	7400	0.08844	0.00059
295	7600	0.08888	0.00059
295	7800	0.08931	0.00059
295	8000	0.08973	0.00059
295	8200	0.09015	0.00059
295	8400	0.09055	0.00059
295	8600	0.09095	0.00058
295	8800	0.09135	0.00058
295	9000	0.09174	0.00058
295	9200	0.09212	0.00058
295	9400	0.09249	0.00058
295	9600	0.09287	0.00058
295	9800	0.09323	0.00058
295	10000	0.09359	0.00058
296	5400	0.08215	0.00061
296	5600	0.08272	0.00060
296	5800	0.08328	0.00060
296	6000	0.08382	0.00060
296	6200	0.08436	0.00060
296	6400	0.08488	0.00059
296	6600	0.08538	0.00059
296	6800	0.08587	0.00059
296	7000	0.08636	0.00059
296	7200	0.08683	0.00059
296	7400	0.08729	0.00059
296	7600	0.08774	0.00059
296	7800	0.08819	0.00059
296	8000	0.08862	0.00059
296	8200	0.08905	0.00058
296	8400	0.08946	0.00058
296	8600	0.08988	0.00058
296	8800	0.09028	0.00058
296	9000	0.09068	0.00058
296	9200	0.09107	0.00058
296	9400	0.09145	0.00058
296	9600	0.09183	0.00058
296	9800	0.09221	0.00058
296	10000	0.09257	0.00058
297	5600	0.08141	0.00060
297	5800	0.08199	0.00060
297	6000	0.08255	0.00060
297	6200	0.08310	0.00059
297	6400	0.08364	0.00059
297	6600	0.08416	0.00059
297	6800	0.08467	0.00059
297	7000	0.08517	0.00059
297	7200	0.08566	0.00059
297	7400	0.08613	0.00059
297	7600	0.08660	0.00059
297	7800	0.08706	0.00058
297	8000	0.08750	0.00058
297	8200	0.08794	0.00058
297	8400	0.08837	0.00058
297	8600	0.08879	0.00058
297	8800	0.08921	0.00058
297	9000	0.08961	0.00058
297	9200	0.09001	0.00058
297	9400	0.09041	0.00058
297	9600	0.09080	0.00058
297	9800	0.09118	0.00058
297	10000	0.09156	0.00058
298	5800	0.08069	0.00060
298	6000	0.08126	0.00060
298	6200	0.08183	0.00059
298	6400	0.08238	0.00059
298	6600	0.08293	0.00059
298	6800	0.08345	0.00059
298	7000	0.08397	0.00059
298	7200	0.08447	0.00059
298	7400	0.08497	0.00058
298	7600	0.08545	0.00058
298	7800	0.08592	0.00058
298	8000	0.08638	0.00058
298	8200	0.08683	0.00058
298	8400	0.08727	0.00058
298	8600	0.08770	0.00058
298	8800	0.08813	0.00058
298	9000	0.08855	0.00058
298	9200	0.08896	0.00058
298	9400	0.08936	0.00058
298	9600	0.08976	0.00058
298	9800	0.09015	0.00058
298	10000	0.09053	0.00058
299	5800	0.07941	0.00060
299	6000	0.07998	0.00059
299	6200	0.08056	0.00059
299	6400	0.08112	0.00059
299	6600	0.08168	0.00059
299	6800	0.08223	0.00059
299	7000	0.08276	0.00059
299	7200	0.08328	0.00058
299	7400	0.08379	0.00058
299	7600	0.08429	0.00058
299	7800	0.08477	0.00058
299	8000	0.08525	0.00058
299	8200	0.08571	0.00058
299	8400	0.08617	0.00058
299	8600	0.08661	0.00058
299	8800	0.08705	0.00058
299	9000	0.08748	0.00058
299	9200	0.08790	0.00058
299	9400	0.08831	0.00058
299	9600	0.08872	0.00058
299	9800	0.08912	0.00058
299	10000	0.08951	0.00058
300	6000	0.07873	0.00059
300	6200	0.07929	0.00059
300	6400	0.07986	0.00059
300	6600	0.08043	0.00059
300	6800	0.08099	0.00059
300	7000	0.08154	0.00058
300	7200	0.08208	0.00058
300	7400	0.08261	0.00058
300	7600	0.08312	0.00058
300	7800	0.08362	0.00058
300	8000	0.08411	0.00058
300	8200	0.08459	0.00058
300	8400	0.08505	0.00058
300	8600	0.08551	0.00058
300	8800	0.08596	0.00058
300	9000	0.08640	0.00058
300	9200	0.08683	0.00058
300	9400	0.08726	0.00058
300	9600	0.08767	0.00058
300	9800	0.08808	0.00057
300	10000	0.08849	0.00057
301	6200	0.07807	0.00058
301	6400	0.07862	0.00059
301	6600	0.07919	0.00059
301	6800	0.07976	0.00058
301	7000	0.08032	0.00058
301	7200	0.08087	0.00058
301	7400	0.08141	0.00058
301	7600	0.08194	0.00058
301	7800	0.08246	0.00058
301	8000	0.08296	0.00058
301	8200	0.08346	0.00058
301	8400	0.08394	0.00058
301	8600	0.08441	0.00058
301	8800	0.08487	0.00058
301	9000	0.08532	0.00058
301	9200	0.08577	0.00057
301	9400	0.08620	0.00057
301	9600	0.08663	0.00057
301	9800	0.08705	0.00057
301	10000	0.08746	0.00057
302	6200	0.07700	0.00057
302	6400	0.07744	0.00058
302	6600	0.07797	0.00058
302	6800	0.07853	0.00058
302	7000	0.07910	0.00058
302	7200	0.07966	0.00058
302	7400	0.08022	0.00058
302	7600	0.08076	0.00058
302	7800	0.08129	0.00058
302	8000	0.08181	0.00058
302	8200	0.08232	0.00058
302	8400	0.08281	0.00057
302	8600	0.08330	0.00057
302	8800	0.08377	0.00057
302	9000	0.08424	0.00057
302	9200	0.08469	0.00057
302	9400	0.08514	0.00057
302	9600	0.08558	0.00057
302	9800	0.08601	0.00057
302	10000	0.08643	0.00057
303	6400	0.07645	0.00056
303	6600	0.07684	0.00057
303	6800	0.07734	0.00057
303	7000	0.07789	0.00058
303	7200	0.07845	0.00058
303	7400	0.07902	0.00058
303	7600	0.07957	0.00058
303	7800	0.08012	0.00057
303	8000	0.08065	0.00057
303	8200	0.08117	0.00057
303	8400	0.08168	0.00057
303	8600	0.08218	0.00057
303	8800	0.08267	0.00057
303	9000	0.08315	0.00057
303	9200	0.08362	0.00057
303	9400	0.08408	0.00057
303	9600	0.08452	0.00057
303	9800	0.08497	0.00057
303	10000	0.08540	0.00057
304	6600	0.07593	0.00056
304	6800	0.07626	0.00056
304	7000	0.07673	0.00057
304	7200	0.07727	0.00057
304	7400	0.07783	0.00057
304	7600	0.07839	0.00057
304	7800	0.07894	0.00057
304	8000	0.07949	0.00057
304	8200	0.08002	0.00057
304	8400	0.08055	0.00057
304	8600	0.08106	0.00057
304	8800	0.08157	0.00057
304	9000	0.08206	0.00057
304	9200	0.08254	0.00057
304	9400	0.08301	0.00057
304	9600	0.08347	0.00057
304	9800	0.08392	0.00057
304	10000	0.08436	0.00057
305	6600	0.07577	0.00061
305	6800	0.07545	0.00055
305	7000	0.07570	0.00056
305	7200	0.07614	0.00056
305	7400	0.07666	0.00057
305	7600	0.07721	0.00057
305	7800	0.07777	0.00057
305	8000	0.07833	0.00057
305	8200	0.07887	0.00057
305	8400	0.07941	0.00057
305	8600	0.07994	0.00057
305	8800	0.08046	0.00057
305	9000	0.08096	0.00057
305	9200	0.08145	0.00057
305	9400	0.08194	0.00057
305	9600	0.08241	0.00057
305	9800	0.08287	0.00057
305	10000	0.08333	0.00057
306	6800	0.07554	0.00064
306	7000	0.07500	0.00055
306	7200	0.07517	0.00055
306	7400	0.07557	0.00056
306	7600	0.07608	0.00056
306	7800	0.07662	0.00056
306	8000	0.07717	0.00057
306	8200	0.07773	0.00057
306	8400	0.07827	0.00057
306	8600	0.07881	0.00057
306	8800	0.07934	0.00057
306	9000	0.07986	0.00057
306	9200	0.08037	0.00057
306	9400	0.08086	0.00057
306	9600	0.08135	0.00057
306	9800	0.08182	0.00057
306	10000	0.08229	0.00057
307	7000	0.07534	0.00069
307	7200	0.07456	0.00055
307	7400	0.07465	0.00055
307	7600	0.07502	0.00055
307	7800	0.07551	0.00056
307	8000	0.07604	0.00056
307	8200	0.07659	0.00056
307	8400	0.07714	0.00056
307	8600	0.07769	0.00056
307	8800	0.07823	0.00056
307	9000	0.07876	0.00056
307	9200	0.07928	0.00056
307	9400	0.07979	0.00056
307	9600	0.08028	0.00056
307	9800	0.08077	0.00056
307	10000	0.08125	0.00056
308	7200	0.07512	0.00077
308	7400	0.07414	0.00056
308	7600	0.07415	0.00055
308	7800	0.07448	0.00055
308	8000	0.07495	0.00055
308	8200	0.07547	0.00056
308	8400	0.07602	0.00056
308	8600	0.07657	0.00056
308	8800	0.07711	0.00056
308	9000	0.07766	0.00056
308	9200	0.07819	0.00056
308	9400	0.07871	0.00056
308	9600	0.07922	0.00056
308	9800	0.07972	0.00056
308	10000	0.08020	0.00056
309	7200	0.0834	0.0072
309	7400	0.07483	0.00086
309	7600	0.07371	0.00058
309	7800	0.07366	0.00054
309	8000	0.07396	0.00054
309	8200	0.07441	0.00055
309	8400	0.07492	0.00055
309	8600	0.07546	0.00055
309	8800	0.07601	0.00056
309	9000	0.07656	0.00056
309	9200	0.07710	0.00056
309	9400	0.07763	0.00056
309	9600	0.07815	0.00056
309	9800	0.07866	0.00056
309	10000	0.07916	0.00056
